No._Incidente,Fecha,Hora,Localidad,Latitud,Longitud,Tipo_Incidente,Diferencia_Tiempo,Risk_Category,Model_Confidence,Confidence_Band,Risk_Score_Raw,ML_Prob_High,Rule_Label,weapons_score,physical_violence_score,severe_violence_score,threats_score,injuries_score,vulnerable_victims_score,urgency_score,location_risk_score,substance_abuse_score,N_s,neg_direct,neg_absence,neg_contextual,neg_uncertainty,negation_present,vaw_indicator,n_categories_active,text_length,Comentarios
SUR-00195691-23,2023-02-05,02:02:18,SUBA,4.75179544,-74.11002259,934,00:00:29,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,60,RIÑA INTRAFAMILIAR DENTRO DEL CONJUNTO / NO ARMAS NO HERIDOS
SUR-00777276-23,2023-05-05,20:34:05,ANTONIO NARINO,4.59010414,-74.11621695,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,129,SU PAREJA AGRESIVO GENERANDOLE RINA EN CASA IRESPETANDOLA // NO ARMAS NO HERIDOS // POR EL [BARRIO]
SUR-01064027-22,2022-06-10,16:04:58,CIUDAD BOLIVAR,4.55609131,-74.13439941,934,00:00:09,High Risk,0.9824,high,18.814,0.9824,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,135,INF EL PAPA DE SU HIJA LA GOLPEO CON SU BEBE EN BRAZOS NO ARMAS NI HERIDOS LE ROMPIO SUS COSAS Y SIGUE EN EL LUGAR AGRESIVO // CONF NUM
SUR-01862492-21,2021-08-27,19:23:33,KENNEDY,4.63437671,-74.16032861,934,00:00:09,High Risk,0.8953,high,15.46,0.8953,High Risk,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,207,LLAMANTE INFORMA DE DISCUSION CON PAREJA A LA MISMA Y A FAMILIARES// DICE QUE LOS INTIMIDA Y AMANEZA CON ARMA BLANCA(CUCHILLO)// DICE QUE REQUIERE QUE LO DESALOJEN DE SITIO POR SITUACION // NO HAY HERIDOS//
SUR-01337787-22,2022-07-22,06:42:29,SAN CRISTOBAL,4.55106438,-74.08460373,934,00:00:19,High Risk,1.0,high,8.0,1.0,High Risk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,48,RIÑA EN LA VIVIENDA CON ARMA BLANCA // LOS ALPES
SUR-02176749-22,2022-11-23,21:03:27,USME,0.0,0.0,934,00:00:37,Moderate Risk,0.8055,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,53,"ABUELO ESTABA GOLPEANDO A LA ABUELA, SE METIO AL BAÑO"
SUR-00255822-22,2022-02-13,02:24:38,RAFAEL URIBE,4.55328369,-74.11511231,934,00:00:08,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,114,EX PAREJA ESTA AGRESIVO LE ROMPIO LOS VIDRIOS // ESTA DENTRO DE LA VIVIENDA NO SE QUIERE IR // NO ARMAS NO HERIDOS
SUR-01963795-23,2023-11-01,12:20:23,RAFAEL URIBE,4.56813355,-74.12198459,611,00:00:29,High Risk,0.304,low,4.0,0.304,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,309,"INF MENOR ES MALTRATADA FISCAMENTE POR SU CUIDADORA, LA SEMANA PASADA FUE GOLPEADA Y SE HA REPETIDO EL SUCESO // DATOS DE LA MENOR: ANGIESOFIA ZABALA AREVALO // LLAMANTE INDICA LA MENOR DEBE SER EVALUADA POR PERSONAL MÉDICO Y SOLICITA APOYO DE POLICIA DISPO TRAFALLIDA:1 LLAMANTE ES LA ORIENTADORA DEL COLEGIO"
SUR-01902226-21,2021-09-02,06:58:04,BOSA,4.62278593,-74.20028435,934,00:00:22,High Risk,0.9458,high,7.46,0.9458,Moderate Risk,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,262,TIENE UN PROBLEMA CON EL PAPÁ DE LOS HIJOS ESTAN DEMANDADOS MUTUAMENTE LE DIJERON QUE TENIA QUE DESALOJAR EL NO RESPETA LO QUE DICEN LAS AUTORIDADES ESTA AGRESIVO EN EL MOMENTO SIEMPRE CARGA ARMA BLANCA Reopen: DISPOSICION Reopen: DISPOSICION Reopen: DISPOSICION
SUR-02083179-23,2023-11-19,03:38:25,RAFAEL URIBE,4.54310436,-74.11692205,934,00:00:11,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,102,ESPOSO ALTERADO Y AGRESIVO // DENTRO DEL PREDIO // HAY MENORES EN EL PREDIO // NO ARMAS NO HERIDOS //
SUR-01776157-21,2021-08-15,05:19:43,SUBA,0.0,0.0,934,00:01:12,High Risk,0.9224,high,14.95,0.9224,High Risk,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.75,0.9,0.85,0.0,0.0,1.0,0,3,345,CUÑADO LLAMANTE SE ENCUENTRA BORRACHO // ESTA AGRESIVO // SE AUTOLESIONO NO SABE CON QUE // NO REQUIREN AYUDA DE AMBULANCIA // HAY UN BEBE // UBICACION POR EL HOSPITAL DE SUBA // TORRE 5 APTO 602 // SE REALIZO RELLAMADA CON SUPERVISORA PARA CONFIRMAR DIRECCION Y DESISTEN DE LA AYUDA EN RELLAMADA NO QUISIERON REPORTAR LA DIRECCION EN RELLAMADA
SUR-01604314-22,2022-08-30,15:43:28,CIUDAD BOLIVAR,4.54280821,-74.13934571,934,00:00:07,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,63,"RIÑA INTRAFAMILIAR, NO REPORTA USO DE ARMAS O PERSONAS HERIDAS."
SUR-02034430-23,2023-11-12,02:04:20,USAQUEN,4.75884912,-74.02907657,934,00:00:14,Moderate Risk,1.0,high,7.14,0.0,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,163,REPORTA UNA RIÑA EN UN ESTABLECIMIENTO NO SABE EL NOMBRE [BARRIO] LA CARRILERA LE ESTABAN PEGANDO A UNA MUJER NO SABE HERIDOS O ARMAS
SUR-00598684-23,2023-04-09,01:35:00,ENGATIVA,0.0,0.0,934,00:00:19,Low Risk,0.9996,high,1.95,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,190,RIÑA EN VIA PUBLICA *** SJ AGREDE LA MUJWER FEO *** ESTA COMO LOCO*** NO BRINDA MAS INF *** AL LADO DEL CAI JABOQUE POR LA CUADRA CERRADA ***AL LADO DE LA BOLIRANA *** BR: EL MUELLE*
SUR-01552419-23,2023-09-01,02:40:17,USME,4.51367066,-74.11384084,934,00:00:10,Moderate Risk,0.9776,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,37,SJ GENERANDO RIÑA GOLPEANDO LA PUERTA
SUR-02475517-21,2021-11-21,20:51:42,KENNEDY,4.62119662,-74.17056857,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,42,INF DE RIÑA FAMILIAR //NO HERIDOS NO ARMAS
SUR-02262856-22,2022-12-06,04:46:32,ANTONIO NARINO,4.58730517,-74.08915272,934,00:00:20,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,61,MUJER ESTA SIENDO MALTRATADA POR SU PAREJA DENTRO DE VIVIENDA
SUR-00983049-22,2022-05-29,11:27:35,SAN CRISTOBAL,4.54170997,-74.089358,934,00:00:12,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,119,[BARRIO]// PROBLEMA CON EL HERMANO / MENORES EN EL LUGAR // NO ARMAS NO HERIDOS / TIENEN PROTECCION POLICIAL
SUR-01945305-22,2022-10-21,02:11:44,RAFAEL URIBE,4.57153663,-74.11344402,934,00:00:09,High Risk,0.9969,high,9.192,0.9969,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,109,INFO DE UNA RIÑA FRENTE A LA CASA UN SJ GOLPEANDO A UNA MUJER NO INFO DE ARMAS NI HERIDOS SOBRE UN CALLEJON
SUR-01222523-23,2023-07-11,22:10:17,SUBA,4.76525286,-74.05102565,934,00:00:04,High Risk,0.6116,medium,6.46,0.6116,Moderate Risk,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,95,INDICA QUE SU EXPAREJA ESTA AMENAZANDO CON AGREDIRLA // LLEVA UN BATE DE BEISBALL // NO HERIDOS
SUR-01483914-23,2023-08-21,12:35:25,BOSA,4.62077376,-74.18680006,934,00:00:14,High Risk,0.916,high,9.192,0.916,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,90,"PELEA DE PAREJA EN VIVIENDA* HAY UN SJ GOLPEANDO LA PUERTA , NO INFORMA DE ARMAS O HERIDOS"
SUR-02205058-22,2022-11-27,19:43:29,SANTA FE,4.5829736,-74.07073487,934,00:00:06,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,0,1,66,SOLICITA POLICIA // RIÑA DE HERMANOS // NO REPORTA ARMAS O HERIDOS
SUR-02559657-21,2021-12-04,00:43:51,,0.0,0.0,934,00:00:09,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,0,347,HIJO DE LA LLAMANTE AGRESIVO CON ELLA Y OTRAS PERSONAS DE LA VIVIENDA // CIUDADANA BRINDA LA DIRECCION [DIRECCION] QUE CORRESPONDE CHAPINERO [BARRIO] LA DIRECCION REPORTADA POR LA SEÑORA NO CORRESPONDE A LA LOCALIDAD QUE INDICA QUE ES RAFAEL URIBE SUPERVISORA ENCARGADA MARILENE AVILA REALIZA RELLAMADA Y NO CONTESTA
SUR-00208726-22,2022-02-05,19:49:48,ENGATIVA,4.71749997,-74.12138881,934,00:00:09,High Risk,0.9717,high,9.228,0.9717,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,1.0,1,2,153,USUARIA REFIER QUE ESTAN GOLPEANDO A UNA MUJER DNETRO DE UNA VIVIENDA SE ESCUCHAN LOS GRITOS Y QUE ARROJAN LAS COSAS DESCONOCE SI HAY HERIDOS O ATRAPADOS
SUR-01672403-22,2022-09-10,01:02:48,ENGATIVA,4.6957486,-74.08915832,934,00:01:36,High Risk,1.0,high,15.4,1.0,High Risk,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,98,SUJETO AGREDE A UNA MUJER SOBRE EL PUENTE PEATONAL LADO NORTE // SUJETO TIENE ARMA BLANCA //
SUR-00854191-23,2023-05-16,08:37:08,PUENTE ARANDA,4.62828351,-74.11131153,934,00:00:18,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,167,FRENTE A LA ESTACION DE TM DISTRITO GRAFITI SJ AGRESIVO CON UNA MUJER / NO HERIDOS NO ARMAS EL SJ LA RETIENE ELLA LORA TRATA DE ALEJARSE PERO EL SJ NO SE LO PERMITE
SUR-02505860-21,2021-11-26,21:48:25,SUBA,0.0,0.0,934,00:00:13,High Risk,0.8766,high,9.69,0.8766,High Risk,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,167,ENTRE EL 3 Y CUARTO Y PISO DEL INTERIOR MUJER PIDIENDO AYUDA DICIENDO QUE LA IBAN A MATAR Y LA INGRESARON A LA VIVIENDA DE NUEVO. . LA LLAMANTE NO CONOCE LA SITUACION.
SUR-02387826-21,2021-11-09,02:10:20,FONTIBON,4.68705667,-74.14751666,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,66,HERMANDO DE LA LLANTE ESTA ALTERADO AGRECIBO// NO ARMAS NO HERIDOS
SUR-02358983-22,2022-12-18,21:45:06,USAQUEN,4.71869514,-74.03743334,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,83,RIÑA NO INF DE ARMAS - NO INF DE HERIDOS INTRAFAMILIAR - GOLPES FUERTES
SUR-02079739-22,2022-11-09,12:40:11,SUBA,4.72793854,-74.10224006,611,00:00:16,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,253,NIETO DE 25 AÑOS EN ESTADO 922 / ESTA AGRESIVO CON LOS ABUELOS Y CON LA MAMÁ / ESTA ROMPIENDO LAS COSAS / NO ARMAS // NO HERIDOS DISPO TRAFALLIDA:1. DISPO TRAFALLIDA:1. DISPO TRAFALLIDA:1. DISPO TRAFALLIDA:1. DISPO TRAFALLIDA:1.
SUR-01004427-23,2023-06-07,16:12:08,KENNEDY,4.65162653,-74.15671186,934,00:00:06,Moderate Risk,1.0,high,4.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.25,0.9,0.85,0.0,0.5,1.0,1,2,138,"REPORTA SJTO AGRESIVO, GROSERO// ESTA BORRACHO, SE LA ESTA MONTANDO A UNA SRA// LE TIRÓ ALGO, NO SABE QUE // NO SABE DE ARMAS O HERIDOS//"
SUR-02449893-21,2021-11-18,18:21:49,SUBA,4.72614269,-74.08833208,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,162,SUBA RINCON // RIÑA INTRAFAMILIAR DENTRO DE VIVIENDA // NO ARMAS // NO HERIDOS // ESPOSO DE LA MAMA ESTA EN ESTADO DE ALICORAMIENTO AGRESIVO // CON UNA BOTELLA //
SUR-02128180-22,2022-11-16,15:49:53,RAFAEL URIBE,4.56112759,-74.11877913,934,00:00:12,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,42,EN VIVIENDA // NO INF DE ARMAS Y/O HERIDOS
SUR-00983276-23,2023-06-04,03:55:06,KENNEDY,0.0,0.0,934,,High Risk,1.0,high,26.309,1.0,High Risk,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,83,ESTA AGREDIENDO A UNA FEMENINA A GOLPES ESTA CON ARMA BLANCA NO INDICA DE HERIDOS
SUR-01638731-22,2022-09-04,16:17:45,PUENTE ARANDA,4.61034121,-74.11837243,934,00:00:09,Moderate Risk,0.8771,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,119,"LLAMANTE INFORMA QUE ESTA SIENDO AGREDIA POR EL HIJO MAYOR, TAMBIEN ESTA AGREDIENDO A LOS HERMANOS, CUELGA LA LLAMADA."
SUR-01844910-22,2022-10-05,03:45:31,SANTA FE,0.0,0.0,934,00:00:21,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,72,LLAMANTE INF RIÑA INTRAFAMILIAR//NO ARMAS//NO HERIDOS//FEMENINA AGRESIVA
SUR-00777642-23,2023-05-05,21:38:53,PUENTE ARANDA,4.60690968,-74.10512536,934,00:00:19,Moderate Risk,0.9971,high,3.46,0.0029,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,125,SEÑORA INFORMA QUE UNOS SJS DESCONOCIDOS INGRESARON AL LUGAR AGRESIVOS * PELEA *NO HAY ARMAS O HERIDOS
SUR-01525733-23,2023-08-27,17:41:52,RAFAEL URIBE,4.56327853,-74.12430746,934,00:00:26,High Risk,0.304,low,7.788,0.304,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.0,1.0,1,2,138,REPORTA QUE SUJETO AGREDE A UNA MUJER Y SACA A SU HIJA A LA CALLE MIENTRAS MALTRATA A LA PAREJA DESCONOCE USO DE ARMAS O PERSONAS HERIDOS
SUR-01161699-23,2023-07-01,22:21:31,CHAPINERO,0.0,0.0,934,00:00:21,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,63,ESPOSO 926/ AGRESIVO IN DE LA VIVIENDA/ PORTON GRIS [NUMERO_SENSIBLE]
SUR-01992920-22,2022-10-28,12:27:49,CHAPINERO,4.64509287,-74.06527566,934,00:00:13,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,87,"INFORMA DE RIÑA INTRAFAMILIAR DENTRO DE LA VIVIENDA ,NO SABE SI HAY HERIDOS ,CONTACTO"
SUR-01488679-23,2023-08-22,11:16:04,USME,4.5348123,-74.11181025,934,00:00:43,High Risk,0.8953,high,11.46,0.8953,High Risk,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,81,RIÑA INTRAFAMILIAR////DOS PERSONAS EN VIA PUBLICA////CON ARMA BLANCA///NO HERIDOS
SUR-00592777-22,2022-04-04,00:47:21,SUBA,4.75427999,-74.09539942,934,00:00:06,Moderate Risk,0.9874,high,5.6,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,96,LLAMANTE ESCUCHA QUE EN EL [BARRIO] RIÑA DE PAREJA SE ESUCHAN GRITOS Y UN BEBE LLORANDO //
SUR-02026277-23,2023-11-11,01:12:38,KENNEDY,4.62045739,-74.17618359,934,00:00:12,Low Risk,0.9996,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,47,INF DE RIÑA INTRAFAMILIAR //MENRES EN EL LUGAR
SUR-01350985-23,2023-07-31,21:38:02,RAFAEL URIBE,4.54377776,-74.1162604,934,00:00:56,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,147,"RIÑA ENTRE MADRE E HIJOS MENORES DE EDAD (14 Y 16 AÑOS), NO INFORMA DE ARMAS O HERIDOS DISPO INFOADICIO:SE HACE RELLAMADA PARA SOLICITAR DIRECCION"
SUR-00160674-23,2023-01-30,12:36:50,KENNEDY,4.63783896,-74.16985874,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,79,MUJER ALTERADA CUANDO DESCUBRIO QUE LA HIJA ESTA EMBARAZO. NO HERIDOS. NO ARMAS
SUR-00834669-22,2022-05-08,21:39:25,BOSA,4.60333277,-74.20122655,934,00:00:09,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,75,"REPORTA DE VIOLENCIA INTRAFAMILIAR EN VIVIENDA, NO SABE DE ARMAS O HERIDOS."
SUR-00064020-22,2022-01-12,01:26:24,LA CANDELARIA,4.59461655,-74.07271254,934,00:00:11,Low Risk,0.9968,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,0,185,"UN SUJETO LLEGANDO EN ESTADO DE EMBRIAGUEZ, ESTA AGRESIVO, NIEGA PORTE DE ARMAS, ESCUCHA QUE ESTA ROMPIENDO LAS COSAS, EL SUJETO VIVE CON LA MAMA // EL TIMBRE ES EL AQ CEL. [NUMERO_SENSIBLE]"
SUR-02690506-21,2021-12-19,21:37:49,LOS MARTIRES,4.61379388,-74.08039702,934,,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,82,INFO DE MUCHACHO EL HERMANO NO QUIERE SALIR DE LA PIEZA NO INFO DE ARMAS O HERIDOS
SUR-01277029-22,2022-07-13,08:55:48,USME,4.49338362,-74.11474336,934,00:00:08,Moderate Risk,0.9787,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,72,INF QUE SU ESPOSO LO ESTA AGREDIENDO FISICAMENTE. DENTRO DE LA VIVIENDA
SUR-01251357-22,2022-07-09,12:44:39,KENNEDY,4.64242614,-74.12599422,934,00:00:19,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,1,76,VIOENCIA INTRAFAMILIAR RIÑA EN UN APARTAMENTO NO SABE DE HERIDOS NI DE ARMAS
SUR-01108542-23,2023-06-23,20:59:51,SAN CRISTOBAL,4.53518693,-74.08951483,934,00:00:17,Moderate Risk,0.9803,high,7.66,0.0197,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,155,INF DE LIBERTADORES PARTE BAJA / UN JOVEN TIENE RETENIDA A MENOR DE EDAD LLAMANTE ES SU / EX PAREJA / AGRESOR MAYOR DE EDAD NO LA DEJA IR / SJTO AGRESIVO
SUR-02305798-22,2022-12-11,02:20:29,FONTIBON,4.67266346,-74.13787945,934,00:01:46,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,0,178,"RIÑA FAMILIAR DONDE HAY UN SJ AGRESIVO // NO DA MAS INFORMACION DISPO INFOADICIO:NO INFORMA DIRECCION, SE HACE RELLAMADA NO HAY COMUNICACION, SE ENVIA CON DIRECCION DE WEB MAPPIN"
SUR-02780168-21,2021-12-31,13:16:40,BOSA,0.0,0.0,934,,High Risk,0.3415,low,7.752,0.3415,Moderate Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,110,"PELEO CON UNA DE LAS HERMANAS , LA AGREDIO , LA GOLPEO , ESTA EN EMBARAZO , NO ARMAS , NO HERIDOS"
SUR-01428896-23,2023-08-13,11:49:58,SAN CRISTOBAL,4.56461185,-74.08857399,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,34,PELEA DE PAREJA NO HERIDO NO ARMAS
SUR-01783713-22,2022-09-26,09:05:17,ENGATIVA,4.71307373,-74.10620117,934,00:00:08,High Risk,0.417,low,2.65,0.417,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,116,DENTRO DE APARTAMENTO SE PRESENTA RIÑA AGREDEN A UNA MUJER APARTAMENTO ALA DERECHO PISO 5 NO SABE DE ARMAS N HERIDOS
SUR-02099037-23,2023-11-21,19:05:25,RAFAEL URIBE,4.58304744,-74.1057183,934,00:00:09,Moderate Risk,0.9787,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,59,RING DE BOXEO //MOTOCICLISTA AGREDIENDO A MUJER VIA PUBLICA
SUR-01049508-23,2023-06-14,11:34:08,SUBA,4.74785534,-74.11986603,934,00:00:07,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,103,PERSONA AGRESIVA CON LA LLAMANTE// NO LA DEJA ENTRAR A LA CASA // NO HERIDOS NO ARMAS HASTA EL MOMENTO
SUR-00522364-22,2022-03-25,19:15:45,KENNEDY,4.61124752,-74.17229013,934,00:00:08,Moderate Risk,1.0,high,6.46,0.0,Moderate Risk,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,88,LLAMANTE INFORMA QUE SU PAREJA ESTA AGRESIVA LA ESTA INSULTANDO // NO ARMAS NO HERIDOS//
SUR-00807736-22,2022-05-05,14:45:04,KENNEDY,4.60293531,-74.15303849,934,00:00:17,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,70,NO ARMAS NO HERIDOS // NO LO QUIEREN DEJAR SALIR // RIÑA INTRAFAMILIAR
SUR-02558064-21,2021-12-03,21:17:20,SUBA,4.74253625,-74.12225617,934,00:00:09,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,35,RIÑA // HERIDOS: NO // ARMAS: NO //
